product_id,url,name,image,original_price,current_price,discount,unit,in_stock
"5f432450-770a-4e13-ba82-40eaf0743b22","https://www.zepto.com/pn/pepe-jeans-mens-premium-lounge-pant-navy-m/pvid/5f432450-770a-4e13-ba82-40eaf0743b22","Pepe Jeans Mens Navy Cotton Solid Sleep wear - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/3df54102-6f2b-4f53-8631-cdf9075cbb05.jpeg","1699","1140","33% OFF","L","In Stock"
"5f432450-770a-4e13-ba82-40eaf0743b22","https://www.zepto.com/pn/pepe-jeans-mens-premium-lounge-pant-navy-m/pvid/5f432450-770a-4e13-ba82-40eaf0743b22","Pepe Jeans Mens Navy Cotton Solid Sleep wear - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/587172cb-ab54-43e6-bfe4-f7b760924adc.jpeg","1699","1149","32% OFF","XL","Out of Stock"
"d0dc6020-f0bc-403f-88b6-4c05f588e73b","https://www.zepto.com/pn/pepe-jeans-mens-cotton-regular-fit-mid-rise-waist-shorts-black-l/pvid/d0dc6020-f0bc-403f-88b6-4c05f588e73b","Pepe Jeans Mens Black Everyday Shorts - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/a57b121f-e9ce-48bf-81d7-02fe86762088.jpeg","1199","480","60% OFF","S","Out of Stock"
"d0dc6020-f0bc-403f-88b6-4c05f588e73b","https://www.zepto.com/pn/pepe-jeans-mens-cotton-regular-fit-mid-rise-waist-shorts-black-l/pvid/d0dc6020-f0bc-403f-88b6-4c05f588e73b","Pepe Jeans Mens Black Everyday Shorts - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/7f4b3f3c-e135-49ca-b8c5-770f22e5765b.jpeg","1199","480","60% OFF","M","Out of Stock"
"d0dc6020-f0bc-403f-88b6-4c05f588e73b","https://www.zepto.com/pn/pepe-jeans-mens-cotton-regular-fit-mid-rise-waist-shorts-black-l/pvid/d0dc6020-f0bc-403f-88b6-4c05f588e73b","Pepe Jeans Mens Black Everyday Shorts - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/a57b121f-e9ce-48bf-81d7-02fe86762088.jpeg","1199","480","60% OFF","L","Out of Stock"
"d0dc6020-f0bc-403f-88b6-4c05f588e73b","https://www.zepto.com/pn/pepe-jeans-mens-cotton-regular-fit-mid-rise-waist-shorts-black-l/pvid/d0dc6020-f0bc-403f-88b6-4c05f588e73b","Pepe Jeans Mens Black Everyday Shorts - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/8e6497f5-02bb-4701-94cb-00b5cf697814.jpeg","1199","480","60% OFF","XL","Out of Stock"
"4d0c47db-2a31-478a-b23c-74a24499b9f9","https://www.zepto.com/pn/pepe-jeans-premium-cotton-hipsters-pack-of-3-multicolor-l-panty/pvid/4d0c47db-2a31-478a-b23c-74a24499b9f9","Pepe Jeans Womens Hot Pink Combo Premium 100% Cotton Women Hipster - Pack of 3 () Breathable","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/abd062d3-3e38-4336-a9ec-f9d9d1796eed.jpeg","599","509","15% OFF","S","In Stock"
"4d0c47db-2a31-478a-b23c-74a24499b9f9","https://www.zepto.com/pn/pepe-jeans-premium-cotton-hipsters-pack-of-3-multicolor-l-panty/pvid/4d0c47db-2a31-478a-b23c-74a24499b9f9","Pepe Jeans Womens Hot Pink Combo Premium 100% Cotton Women Hipster - Pack of 3 () Breathable","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/28e2a579-7bb8-4e44-b769-8d4f4a72c08e.jpg","599","509","15% OFF","M","In Stock"
"4d0c47db-2a31-478a-b23c-74a24499b9f9","https://www.zepto.com/pn/pepe-jeans-premium-cotton-hipsters-pack-of-3-multicolor-l-panty/pvid/4d0c47db-2a31-478a-b23c-74a24499b9f9","Pepe Jeans Womens Hot Pink Combo Premium 100% Cotton Women Hipster - Pack of 3 () Breathable","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/99f730e2-bf70-442a-8969-65533512f756.jpg","599","509","15% OFF","L","In Stock"
"4d0c47db-2a31-478a-b23c-74a24499b9f9","https://www.zepto.com/pn/pepe-jeans-premium-cotton-hipsters-pack-of-3-multicolor-l-panty/pvid/4d0c47db-2a31-478a-b23c-74a24499b9f9","Pepe Jeans Womens Hot Pink Combo Premium 100% Cotton Women Hipster - Pack of 3 () Breathable","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/603ad171-6fd9-410f-964f-9febc620a7b1.jpeg","599","509","15% OFF","XL","In Stock"
"4d0c47db-2a31-478a-b23c-74a24499b9f9","https://www.zepto.com/pn/pepe-jeans-premium-cotton-hipsters-pack-of-3-multicolor-l-panty/pvid/4d0c47db-2a31-478a-b23c-74a24499b9f9","Pepe Jeans Womens Hot Pink Combo Premium 100% Cotton Women Hipster - Pack of 3 () Breathable","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/922e20d0-e8f4-446d-8b03-28ab32c78627.jpeg","599","509","15% OFF","2XL","Out of Stock"
"12175017-3bec-4167-a2b6-f2498ec2bee1","https://www.zepto.com/pn/pepe-jeans-mens-dry-fit-gym-t-shirt-pink-l/pvid/12175017-3bec-4167-a2b6-f2498ec2bee1","Pepe Jeans Mens Dusty Pink Dry Fit T-Shirt - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/f2a533cc-55ad-45d1-8653-ea4598098d27.jpeg","999","420","58% OFF","S","Out of Stock"
"c3f2f41b-55a2-45f3-8909-6f78fc7b5250","https://www.zepto.com/pn/pepe-jeans-mens-dry-fit-gym-t-shirt-black-xl/pvid/c3f2f41b-55a2-45f3-8909-6f78fc7b5250","Pepe Jeans Mens Black Dry Fit T-Shirt - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/d786af8b-b339-42f9-ac00-35c507c77a66.jpeg","999","419","58% OFF","S","Out of Stock"
"c3f2f41b-55a2-45f3-8909-6f78fc7b5250","https://www.zepto.com/pn/pepe-jeans-mens-dry-fit-gym-t-shirt-black-xl/pvid/c3f2f41b-55a2-45f3-8909-6f78fc7b5250","Pepe Jeans Mens Black Dry Fit T-Shirt - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/d786af8b-b339-42f9-ac00-35c507c77a66.jpeg","999","419","58% OFF","M","Out of Stock"
"f0e28fe4-a89a-4ba6-9345-0b28db9a553e","https://www.zepto.com/pn/pepe-jeans-mens-premium-track-pant-navy-m/pvid/f0e28fe4-a89a-4ba6-9345-0b28db9a553e","Pepe Jeans Mens Navy Regular Track pant - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/15a2d3dd-d282-43ef-acbf-d86d320bd9d9.jpeg","1799","989","45% OFF","S","Out of Stock"
"f0e28fe4-a89a-4ba6-9345-0b28db9a553e","https://www.zepto.com/pn/pepe-jeans-mens-premium-track-pant-navy-m/pvid/f0e28fe4-a89a-4ba6-9345-0b28db9a553e","Pepe Jeans Mens Navy Regular Track pant - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/15a2d3dd-d282-43ef-acbf-d86d320bd9d9.jpeg","1799","989","45% OFF","M","Out of Stock"
"f0e28fe4-a89a-4ba6-9345-0b28db9a553e","https://www.zepto.com/pn/pepe-jeans-mens-premium-track-pant-navy-m/pvid/f0e28fe4-a89a-4ba6-9345-0b28db9a553e","Pepe Jeans Mens Navy Regular Track pant - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/15a2d3dd-d282-43ef-acbf-d86d320bd9d9.jpeg","1799","989","45% OFF","L","Out of Stock"
"f0e28fe4-a89a-4ba6-9345-0b28db9a553e","https://www.zepto.com/pn/pepe-jeans-mens-premium-track-pant-navy-m/pvid/f0e28fe4-a89a-4ba6-9345-0b28db9a553e","Pepe Jeans Mens Navy Regular Track pant - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/15a2d3dd-d282-43ef-acbf-d86d320bd9d9.jpeg","1799","989","45% OFF","XL","Out of Stock"
"62f74366-6311-4606-8a74-decd49027d52","https://www.zepto.com/pn/pepe-jeans-100-cotton-mens-boxer-l-breathable-fabric/pvid/62f74366-6311-4606-8a74-decd49027d52","Pepe Jeans Mens Dark Grey AOP 100% Cotton Printed Boxer - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/d1d8d329-d457-4851-9f62-5e2d11a3f78a.jpeg","549","449","18% OFF","S","In Stock"
"62f74366-6311-4606-8a74-decd49027d52","https://www.zepto.com/pn/pepe-jeans-100-cotton-mens-boxer-l-breathable-fabric/pvid/62f74366-6311-4606-8a74-decd49027d52","Pepe Jeans Mens Dark Grey AOP 100% Cotton Printed Boxer - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/c67bc470-407f-492c-9dcd-13d57c0b435d.jpeg","549","449","18% OFF","M","Out of Stock"
"62f74366-6311-4606-8a74-decd49027d52","https://www.zepto.com/pn/pepe-jeans-100-cotton-mens-boxer-l-breathable-fabric/pvid/62f74366-6311-4606-8a74-decd49027d52","Pepe Jeans Mens Dark Grey AOP 100% Cotton Printed Boxer - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/00434a82-7dc8-42cb-9173-eaf6457a47e3.jpeg","549","449","18% OFF","L","In Stock"
"ee6fd2e8-9db6-4dd9-a10b-0cba970ad481","https://www.zepto.com/pn/pepe-jeans-mens-premium-lounge-pant-navy-l/pvid/ee6fd2e8-9db6-4dd9-a10b-0cba970ad481","Pepe Jeans Mens Navy Cotton Solid Sleep wear - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/3df54102-6f2b-4f53-8631-cdf9075cbb05.jpeg","1699","1140","33% OFF","S","In Stock"
"cfe0f7da-3ef2-4b57-9cee-b16e954a9bc2","https://www.zepto.com/pn/pepe-jeans-mens-printed-rumba-red-boxer-l/pvid/cfe0f7da-3ef2-4b57-9cee-b16e954a9bc2","Pepe Jeans Mens Rumba Red Aop 100% Cotton Printed Boxer - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/c7493dcc-f1b8-4ac6-8876-1a567a9d2084.jpeg","549","354","36% OFF","S","In Stock"
"cfe0f7da-3ef2-4b57-9cee-b16e954a9bc2","https://www.zepto.com/pn/pepe-jeans-mens-printed-rumba-red-boxer-l/pvid/cfe0f7da-3ef2-4b57-9cee-b16e954a9bc2","Pepe Jeans Mens Rumba Red Aop 100% Cotton Printed Boxer - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/3e5b837c-51c6-48f6-ba02-a9802ece82c5.jpeg","549","354","36% OFF","M","Out of Stock"
"cfe0f7da-3ef2-4b57-9cee-b16e954a9bc2","https://www.zepto.com/pn/pepe-jeans-mens-printed-rumba-red-boxer-l/pvid/cfe0f7da-3ef2-4b57-9cee-b16e954a9bc2","Pepe Jeans Mens Rumba Red Aop 100% Cotton Printed Boxer - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/a6fc605f-1fea-4060-9b17-308493504517.jpeg","549","354","36% OFF","L","Out of Stock"
"cfe0f7da-3ef2-4b57-9cee-b16e954a9bc2","https://www.zepto.com/pn/pepe-jeans-mens-printed-rumba-red-boxer-l/pvid/cfe0f7da-3ef2-4b57-9cee-b16e954a9bc2","Pepe Jeans Mens Rumba Red Aop 100% Cotton Printed Boxer - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/dd830b06-e4b2-4d05-b10c-85ac40f04acd.jpeg","549","354","36% OFF","XL","Out of Stock"
"cfe0f7da-3ef2-4b57-9cee-b16e954a9bc2","https://www.zepto.com/pn/pepe-jeans-mens-printed-rumba-red-boxer-l/pvid/cfe0f7da-3ef2-4b57-9cee-b16e954a9bc2","Pepe Jeans Mens Rumba Red Aop 100% Cotton Printed Boxer - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/fb7b284d-0125-456d-be0b-b597c8142d8f.jpeg","549","354","36% OFF","2XL","In Stock"
"28c0471e-3736-4193-a8fe-bb1188e55d59","https://www.zepto.com/pn/pepe-jeans-mens-dry-fit-gym-t-shirt-black-xxl/pvid/28c0471e-3736-4193-a8fe-bb1188e55d59","Pepe Jeans Mens Black Dry Fit T-Shirt - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/35f92887-332a-4098-8c34-4602bd898846.jpeg","999","329","67% OFF","S","Out of Stock"
"28c0471e-3736-4193-a8fe-bb1188e55d59","https://www.zepto.com/pn/pepe-jeans-mens-dry-fit-gym-t-shirt-black-xxl/pvid/28c0471e-3736-4193-a8fe-bb1188e55d59","Pepe Jeans Mens Black Dry Fit T-Shirt - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/35f92887-332a-4098-8c34-4602bd898846.jpeg","999","329","67% OFF","M","Out of Stock"
"c951ba4c-673a-4ac0-9a39-a798114d8f71","https://www.zepto.com/pn/pepe-jeans-mens-premium-cotton-brief-blue-s/pvid/c951ba4c-673a-4ac0-9a39-a798114d8f71","Pepe Jeans Mens Heritage Blue 100% Cotton Printed Brief - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/6b818202-0933-4b95-ac15-362f1e3f4075.jpg","329","253","23% OFF","S","Out of Stock"
"c951ba4c-673a-4ac0-9a39-a798114d8f71","https://www.zepto.com/pn/pepe-jeans-mens-premium-cotton-brief-blue-s/pvid/c951ba4c-673a-4ac0-9a39-a798114d8f71","Pepe Jeans Mens Heritage Blue 100% Cotton Printed Brief - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/219df171-1186-4086-ba46-455fa2c24852.jpg","339","260","23% OFF","XL","Out of Stock"
"325edb21-b432-4401-9b9c-f1fa009ca3b5","https://www.zepto.com/pn/pepe-jeans-100-cotton-mens-vest-xl-comfortable-fit/pvid/325edb21-b432-4401-9b9c-f1fa009ca3b5","Pepe Jeans Mens Grey Melange Cotton Solid Gym Vest - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/bf6430c4-970f-449e-adb2-d7ea792aec45.jpeg","599","382","36% OFF","S","In Stock"
"a76de377-ecdd-403e-afdf-27547e8fe60f","https://www.zepto.com/pn/pepe-jeans-mens-premium-track-pant-navy-s/pvid/a76de377-ecdd-403e-afdf-27547e8fe60f","Pepe Jeans Mens Navy Regular Track pant - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/329d6330-df8c-44b6-8e58-9226a4b467e1.jpeg","1799","1297","28% OFF","S","In Stock"
"a76de377-ecdd-403e-afdf-27547e8fe60f","https://www.zepto.com/pn/pepe-jeans-mens-premium-track-pant-navy-s/pvid/a76de377-ecdd-403e-afdf-27547e8fe60f","Pepe Jeans Mens Navy Regular Track pant - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/329d6330-df8c-44b6-8e58-9226a4b467e1.jpeg","1799","1297","28% OFF","M","In Stock"
"a76de377-ecdd-403e-afdf-27547e8fe60f","https://www.zepto.com/pn/pepe-jeans-mens-premium-track-pant-navy-s/pvid/a76de377-ecdd-403e-afdf-27547e8fe60f","Pepe Jeans Mens Navy Regular Track pant - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/329d6330-df8c-44b6-8e58-9226a4b467e1.jpeg","1799","1297","28% OFF","L","In Stock"
"a76de377-ecdd-403e-afdf-27547e8fe60f","https://www.zepto.com/pn/pepe-jeans-mens-premium-track-pant-navy-s/pvid/a76de377-ecdd-403e-afdf-27547e8fe60f","Pepe Jeans Mens Navy Regular Track pant - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/329d6330-df8c-44b6-8e58-9226a4b467e1.jpeg","1799","1297","28% OFF","XL","In Stock"
"f225da8f-6583-49c2-90dd-cda76d0733b6","https://www.zepto.com/pn/pepe-jeans-mens-solid-true-blue-brief-l/pvid/f225da8f-6583-49c2-90dd-cda76d0733b6","Pepe Jeans Mens True Blue 100% Cotton Solid Brief - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/e2dcf597-3179-4d89-a089-18565e500447.jpeg","279","217","22% OFF","S","In Stock"
"f225da8f-6583-49c2-90dd-cda76d0733b6","https://www.zepto.com/pn/pepe-jeans-mens-solid-true-blue-brief-l/pvid/f225da8f-6583-49c2-90dd-cda76d0733b6","Pepe Jeans Mens True Blue 100% Cotton Solid Brief - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/e2dcf597-3179-4d89-a089-18565e500447.jpeg","279","217","22% OFF","M","In Stock"
"f225da8f-6583-49c2-90dd-cda76d0733b6","https://www.zepto.com/pn/pepe-jeans-mens-solid-true-blue-brief-l/pvid/f225da8f-6583-49c2-90dd-cda76d0733b6","Pepe Jeans Mens True Blue 100% Cotton Solid Brief - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/36506bef-e70f-4535-b55e-32349f9ad676.jpeg","279","185","34% OFF","L","Out of Stock"
"f225da8f-6583-49c2-90dd-cda76d0733b6","https://www.zepto.com/pn/pepe-jeans-mens-solid-true-blue-brief-l/pvid/f225da8f-6583-49c2-90dd-cda76d0733b6","Pepe Jeans Mens True Blue 100% Cotton Solid Brief - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/affe47ef-195b-4df8-bf2a-94080b3d2113.jpeg","279","217","22% OFF","XL","Out of Stock"
"f225da8f-6583-49c2-90dd-cda76d0733b6","https://www.zepto.com/pn/pepe-jeans-mens-solid-true-blue-brief-l/pvid/f225da8f-6583-49c2-90dd-cda76d0733b6","Pepe Jeans Mens True Blue 100% Cotton Solid Brief - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/c996329e-9047-4eab-bfea-a0f302f8ef3c.jpeg","279","185","34% OFF","2XL","Out of Stock"
"aef793a8-b701-433c-9b4a-8efeed3e83be","https://www.zepto.com/pn/pepe-jeans-mens-premium-lounge-pant-black-m/pvid/aef793a8-b701-433c-9b4a-8efeed3e83be","Pepe Jeans Mens Black Cotton Solid Sleep wear - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/9392d4f2-79a1-4514-aa5f-96a3a8da7a79.jpeg","1699","1129","34% OFF","S","In Stock"
"aef793a8-b701-433c-9b4a-8efeed3e83be","https://www.zepto.com/pn/pepe-jeans-mens-premium-lounge-pant-black-m/pvid/aef793a8-b701-433c-9b4a-8efeed3e83be","Pepe Jeans Mens Black Cotton Solid Sleep wear - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/9392d4f2-79a1-4514-aa5f-96a3a8da7a79.jpeg","1699","1129","34% OFF","M","In Stock"
"aef793a8-b701-433c-9b4a-8efeed3e83be","https://www.zepto.com/pn/pepe-jeans-mens-premium-lounge-pant-black-m/pvid/aef793a8-b701-433c-9b4a-8efeed3e83be","Pepe Jeans Mens Black Cotton Solid Sleep wear - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/ecec39bf-b1aa-4f94-95af-c3b4646a086f.jpeg","1699","1139","33% OFF","L","In Stock"
"aef793a8-b701-433c-9b4a-8efeed3e83be","https://www.zepto.com/pn/pepe-jeans-mens-premium-lounge-pant-black-m/pvid/aef793a8-b701-433c-9b4a-8efeed3e83be","Pepe Jeans Mens Black Cotton Solid Sleep wear - Pack of 1() Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/60611989-3e43-4649-b525-2373b7ba6193.jpeg","1699","1122","34% OFF","XL","Out of Stock"
"028c69e7-6a52-43c7-b705-8836c4da8eb4","https://www.zepto.com/pn/pepe-jeans-cotton-mens-trunks-l-sweat-resistant-solid-black/pvid/028c69e7-6a52-43c7-b705-8836c4da8eb4","Pepe Jeans Mens Black 100% Cotton Solid Trunk - Pack of 2 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/1664bf61-df2c-41cc-b6aa-52dd876fa8a5.jpeg","599","539","10% OFF","S","In Stock"
"028c69e7-6a52-43c7-b705-8836c4da8eb4","https://www.zepto.com/pn/pepe-jeans-cotton-mens-trunks-l-sweat-resistant-solid-black/pvid/028c69e7-6a52-43c7-b705-8836c4da8eb4","Pepe Jeans Mens Black 100% Cotton Solid Trunk - Pack of 2 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/8f971de2-346d-4138-a84e-dd954eb113c6.jpeg","599","539","10% OFF","M","In Stock"
"028c69e7-6a52-43c7-b705-8836c4da8eb4","https://www.zepto.com/pn/pepe-jeans-cotton-mens-trunks-l-sweat-resistant-solid-black/pvid/028c69e7-6a52-43c7-b705-8836c4da8eb4","Pepe Jeans Mens Black 100% Cotton Solid Trunk - Pack of 2 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/ead108ec-f237-44d6-b62e-9bd43db60c4c.jpeg","599","543","9% OFF","L","Out of Stock"
"527ff764-0d13-48a5-acba-9477c503319a","https://www.zepto.com/pn/pepe-jeans-cotton-mens-trunks-s-sweat-resistant-solid-charcoal-melange/pvid/527ff764-0d13-48a5-acba-9477c503319a","Pepe Jeans Mens Charcoal Melange 100% Cotton Solid Trunk - Pack of 2 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/3833b81f-771b-4917-861d-59a389a2d972.jpeg","579","499","14% OFF","S","In Stock"
"527ff764-0d13-48a5-acba-9477c503319a","https://www.zepto.com/pn/pepe-jeans-cotton-mens-trunks-s-sweat-resistant-solid-charcoal-melange/pvid/527ff764-0d13-48a5-acba-9477c503319a","Pepe Jeans Mens Charcoal Melange 100% Cotton Solid Trunk - Pack of 2 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/3472ec05-f433-4f11-b914-42cea31118f8.jpeg","579","499","14% OFF","M","In Stock"
"527ff764-0d13-48a5-acba-9477c503319a","https://www.zepto.com/pn/pepe-jeans-cotton-mens-trunks-s-sweat-resistant-solid-charcoal-melange/pvid/527ff764-0d13-48a5-acba-9477c503319a","Pepe Jeans Mens Charcoal Melange 100% Cotton Solid Trunk - Pack of 2 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/6b1e26a6-6abb-4fc5-83b1-c97d6dfa8705.jpeg","579","499","14% OFF","L","In Stock"
"0fb4c6ad-8588-4c6e-ba2c-2e95ba3b5429","https://www.zepto.com/pn/pepe-jeans-mens-dry-fit-gym-t-shirt-pink-xxl/pvid/0fb4c6ad-8588-4c6e-ba2c-2e95ba3b5429","Pepe Jeans Mens Dusty Pink Dry Fit T-Shirt - Pack of 1 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/23ea384b-674b-4100-ba17-b8e92d47d65c.jpeg","999","319","68% OFF","S","Out of Stock"
"b2e9c908-161e-4a99-8f31-543e76e09216","https://www.zepto.com/pn/pepe-jeans-mens-solid-charcoal-melange-brief-s/pvid/b2e9c908-161e-4a99-8f31-543e76e09216","Pepe Jeans Mens Charcoal Melange 100% Cotton Solid Brief - Pack of 2 () Comfort Fit, Soft Fabric","https://cdn.zeptonow.com/production/tr:w-100,ar-100-100,pr-true,f-auto,q-40,dpr-2/cms/product_variant/c7c97820-fb9c-4672-bdb1-b11d5f03b9e5.jpeg","479","413","14% OFF","S","In Stock"
